1037_1,1.00
1037_2,1.00
1037_3,1.00
1037_4,0.00
1037_5,1.00
1037_6,1.00
1037_7,1.00
1037_8,1.00
1037_9,0.00
1037_10,1.00
1037_11,1.00
1037_12,1.00
1037_13,1.00
1037_14,1.00
1037_15,1.00
1037_16,1.00
1037_17,1.00
1037_18,1.00
1037_19,1.00
1037_20,1.00
1037_21,1.00
1037_22,1.00
1037_23,1.00
1037_24,1.00
1037_25,1.00
1037_26,1.00
1037_27,1.00
1037_28,1.00
1037_29,1.00
1037_30,0.00
1037_31,1.00
1037_32,1.00
1037_33,1.00
1037_34,1.00
1037_35,1.00
1037_36,1.00
1037_37,1.00
1037_38,1.00
1037_39,1.00
1037_40,1.00
1037_41,1.00
1037_42,1.00
1037_43,1.00
1037_44,1.00
1037_45,1.00
1037_46,1.00
1037_47,0.00
1037_48,1.00
1037_49,1.00
1037_50,1.00
1037_51,1.00
1037_52,1.00
1037_53,1.00
1037_54,1.00
1037_55,1.00
1037_56,1.00
1037_57,1.00
1037_58,1.00
1037_59,1.00
1037_60,1.00
1037_61,1.00
1037_62,1.00
1037_63,1.00
1037_64,1.00
1037_65,1.00
1037_66,0.00
1037_67,1.00
1037_68,0.00
1037_69,1.00
1037_70,1.00
1037_71,1.00
1037_72,1.00
1037_73,1.00
1037_74,0.00
1037_75,1.00
1037_76,1.00
1037_77,1.00
1037_78,1.00
1037_79,1.00
1037_80,1.00
1037_81,1.00
1037_82,1.00
1037_83,1.00
1037_84,1.00
1037_85,1.00
1037_86,1.00
1037_87,1.00
1037_88,1.00
1037_89,1.00
1037_90,1.00
1037_91,1.00
1037_92,1.00
1037_93,1.00
1037_94,1.00
1037_95,1.00
1037_96,1.00
1037_97,1.00
1037_98,1.00
1037_99,0.00
1037_100,1.00
1037_101,1.00
1037_102,1.00
1037_103,1.00
1037_104,1.00
1037_105,1.00
1037_106,0.00
1037_107,1.00
1037_108,1.00
1037_109,1.00
1037_110,0.00
1037_111,1.00
1037_112,1.00
1037_113,1.00
1037_114,1.00
1037_115,1.00
1037_116,1.00
1037_117,0.00
1037_118,1.00
1037_119,0.00
1037_120,1.00
1037_121,0.00
1037_122,1.00
1037_123,1.00
1037_124,1.00
1037_125,1.00
1037_126,1.00
1037_127,1.00
1037_128,1.00
1037_129,1.00
1037_130,1.00
1037_131,0.00
1037_132,1.00
1037_133,1.00
1037_134,1.00
1037_135,1.00
1037_136,1.00
1037_137,1.00
1037_138,1.00
1037_139,1.00
1037_140,1.00
1037_141,1.00
1037_142,1.00
1037_143,1.00
1037_144,1.00
1037_145,0.00
1037_146,1.00
1037_147,0.00
1037_148,1.00
1037_149,1.00
1037_150,0.00
1037_151,1.00
1037_152,1.00
1037_153,1.00
1037_154,1.00
1037_155,1.00
1037_156,1.00
1037_157,1.00
1037_158,1.00
1037_159,1.00
1037_160,1.00
1037_161,0.00
1037_162,0.00
1037_163,0.00
1037_164,1.00
1037_165,1.00
1037_166,1.00
1037_167,1.00
1037_168,1.00
1037_169,1.00
1037_170,1.00
1037_171,1.00
1037_172,1.00
1037_173,1.00
1037_174,1.00
1037_175,1.00
1037_176,1.00
1037_177,1.00
1037_178,1.00
1037_179,1.00
1037_180,1.00
1037_181,1.00
1037_182,1.00
1037_183,1.00
1037_184,0.00
1037_185,1.00
1037_186,1.00
1037_187,1.00
1037_188,1.00
1037_189,1.00
1037_190,0.00
1037_191,1.00
1037_192,0.00
1037_193,1.00
1037_194,1.00
1037_195,1.00
1037_196,1.00
1037_197,1.00
1037_198,1.00
1037_199,1.00
1037_200,1.00
