1090_1,1.00
1090_2,1.00
1090_3,1.00
1090_4,1.00
1090_5,1.00
1090_6,1.00
1090_7,0.00
1090_8,1.00
1090_9,1.00
1090_10,1.00
1090_11,1.00
1090_12,1.00
1090_13,1.00
1090_14,1.00
1090_15,1.00
1090_16,1.00
1090_17,1.00
1090_18,1.00
1090_19,1.00
1090_20,1.00
1090_21,0.00
1090_22,1.00
1090_23,1.00
1090_24,1.00
1090_25,1.00
1090_26,1.00
1090_27,1.00
1090_28,0.00
1090_29,1.00
1090_30,1.00
1090_31,1.00
1090_32,1.00
1090_33,1.00
1090_34,1.00
1090_35,0.00
1090_36,1.00
1090_37,1.00
1090_38,1.00
1090_39,1.00
1090_40,1.00
1090_41,1.00
1090_42,1.00
1090_43,1.00
1090_44,1.00
1090_45,1.00
1090_46,1.00
1090_47,1.00
1090_48,1.00
1090_49,1.00
1090_50,1.00
1090_51,1.00
1090_52,1.00
1090_53,1.00
1090_54,1.00
1090_55,1.00
1090_56,1.00
1090_57,1.00
1090_58,1.00
1090_59,1.00
1090_60,0.00
1090_61,1.00
1090_62,1.00
1090_63,1.00
1090_64,1.00
1090_65,1.00
1090_66,1.00
1090_67,1.00
1090_68,1.00
1090_69,1.00
1090_70,1.00
1090_71,1.00
1090_72,1.00
1090_73,1.00
1090_74,1.00
1090_75,1.00
1090_76,1.00
1090_77,1.00
1090_78,1.00
1090_79,1.00
1090_80,1.00
1090_81,1.00
1090_82,1.00
1090_83,1.00
1090_84,0.00
1090_85,1.00
1090_86,1.00
1090_87,1.00
1090_88,1.00
1090_89,1.00
1090_90,1.00
1090_91,1.00
1090_92,1.00
1090_93,1.00
1090_94,1.00
1090_95,1.00
1090_96,1.00
1090_97,1.00
1090_98,1.00
1090_99,1.00
1090_100,1.00
1090_101,0.00
1090_102,1.00
1090_103,1.00
1090_104,1.00
1090_105,1.00
1090_106,1.00
1090_107,1.00
1090_108,1.00
1090_109,1.00
1090_110,1.00
1090_111,1.00
1090_112,1.00
1090_113,1.00
1090_114,1.00
1090_115,1.00
1090_116,1.00
1090_117,1.00
1090_118,0.00
1090_119,1.00
1090_120,1.00
1090_121,1.00
1090_122,1.00
1090_123,1.00
1090_124,1.00
1090_125,1.00
1090_126,1.00
1090_127,1.00
1090_128,1.00
1090_129,1.00
1090_130,1.00
1090_131,0.00
1090_132,1.00
1090_133,1.00
1090_134,1.00
1090_135,1.00
1090_136,1.00
1090_137,1.00
1090_138,1.00
1090_139,1.00
1090_140,1.00
1090_141,1.00
1090_142,1.00
1090_143,1.00
1090_144,1.00
1090_145,1.00
1090_146,1.00
1090_147,1.00
1090_148,1.00
1090_149,1.00
1090_150,1.00
1090_151,1.00
1090_152,1.00
1090_153,1.00
1090_154,1.00
1090_155,0.00
1090_156,1.00
1090_157,1.00
1090_158,1.00
1090_159,1.00
1090_160,1.00
1090_161,1.00
1090_162,1.00
1090_163,1.00
1090_164,1.00
1090_165,1.00
1090_166,1.00
1090_167,0.00
1090_168,1.00
1090_169,1.00
1090_170,1.00
1090_171,1.00
1090_172,0.00
1090_173,1.00
1090_174,1.00
1090_175,0.00
1090_176,1.00
1090_177,1.00
1090_178,1.00
1090_179,1.00
1090_180,1.00
1090_181,1.00
1090_182,1.00
1090_183,1.00
1090_184,1.00
1090_185,1.00
1090_186,1.00
1090_187,1.00
1090_188,1.00
1090_189,1.00
1090_190,1.00
1090_191,1.00
1090_192,1.00
1090_193,1.00
1090_194,1.00
1090_195,1.00
1090_196,1.00
1090_197,1.00
1090_198,1.00
1090_199,0.00
1090_200,1.00
