1059_1,1.00
1059_2,1.00
1059_3,1.00
1059_4,1.00
1059_5,1.00
1059_6,1.00
1059_7,1.00
1059_8,0.00
1059_9,1.00
1059_10,1.00
1059_11,1.00
1059_12,1.00
1059_13,1.00
1059_14,1.00
1059_15,1.00
1059_16,1.00
1059_17,1.00
1059_18,1.00
1059_19,1.00
1059_20,0.00
1059_21,1.00
1059_22,1.00
1059_23,1.00
1059_24,1.00
1059_25,1.00
1059_26,1.00
1059_27,1.00
1059_28,1.00
1059_29,1.00
1059_30,1.00
1059_31,1.00
1059_32,1.00
1059_33,1.00
1059_34,1.00
1059_35,1.00
1059_36,1.00
1059_37,1.00
1059_38,1.00
1059_39,1.00
1059_40,1.00
1059_41,1.00
1059_42,0.00
1059_43,1.00
1059_44,0.00
1059_45,1.00
1059_46,1.00
1059_47,1.00
1059_48,1.00
1059_49,1.00
1059_50,1.00
1059_51,1.00
1059_52,1.00
1059_53,1.00
1059_54,1.00
1059_55,1.00
1059_56,1.00
1059_57,1.00
1059_58,1.00
1059_59,0.00
1059_60,1.00
1059_61,1.00
1059_62,1.00
1059_63,1.00
1059_64,1.00
1059_65,1.00
1059_66,1.00
1059_67,1.00
1059_68,1.00
1059_69,1.00
1059_70,1.00
1059_71,1.00
1059_72,0.00
1059_73,1.00
1059_74,1.00
1059_75,1.00
1059_76,1.00
1059_77,1.00
1059_78,1.00
1059_79,1.00
1059_80,1.00
1059_81,1.00
1059_82,1.00
1059_83,1.00
1059_84,0.00
1059_85,1.00
1059_86,1.00
1059_87,1.00
1059_88,1.00
1059_89,1.00
1059_90,1.00
1059_91,1.00
1059_92,1.00
1059_93,1.00
1059_94,0.00
1059_95,1.00
1059_96,1.00
1059_97,1.00
1059_98,1.00
1059_99,1.00
1059_100,1.00
1059_101,1.00
1059_102,1.00
1059_103,1.00
1059_104,1.00
1059_105,1.00
1059_106,1.00
1059_107,1.00
1059_108,1.00
1059_109,0.00
1059_110,1.00
1059_111,1.00
1059_112,1.00
1059_113,1.00
1059_114,1.00
1059_115,1.00
1059_116,1.00
1059_117,1.00
1059_118,1.00
1059_119,1.00
1059_120,1.00
1059_121,1.00
1059_122,1.00
1059_123,0.00
1059_124,1.00
1059_125,1.00
1059_126,1.00
1059_127,1.00
1059_128,1.00
1059_129,1.00
1059_130,1.00
1059_131,1.00
1059_132,1.00
1059_133,1.00
1059_134,1.00
1059_135,1.00
1059_136,1.00
1059_137,1.00
1059_138,1.00
1059_139,1.00
1059_140,1.00
1059_141,1.00
1059_142,1.00
1059_143,1.00
1059_144,1.00
1059_145,1.00
1059_146,1.00
1059_147,1.00
1059_148,1.00
1059_149,1.00
1059_150,1.00
1059_151,1.00
1059_152,1.00
1059_153,1.00
1059_154,1.00
1059_155,1.00
1059_156,1.00
1059_157,1.00
1059_158,1.00
1059_159,1.00
1059_160,1.00
1059_161,1.00
1059_162,1.00
1059_163,1.00
1059_164,1.00
1059_165,1.00
1059_166,1.00
1059_167,1.00
1059_168,1.00
1059_169,1.00
1059_170,1.00
1059_171,1.00
1059_172,1.00
1059_173,1.00
1059_174,1.00
1059_175,1.00
1059_176,1.00
1059_177,0.00
1059_178,1.00
1059_179,1.00
1059_180,1.00
1059_181,1.00
1059_182,1.00
1059_183,1.00
1059_184,0.00
1059_185,1.00
1059_186,0.00
1059_187,1.00
1059_188,1.00
1059_189,1.00
1059_190,0.00
1059_191,1.00
1059_192,1.00
1059_193,1.00
1059_194,1.00
1059_195,1.00
1059_196,1.00
1059_197,1.00
1059_198,1.00
1059_199,1.00
1059_200,1.00
